000171  0.17138E+02  0.20691E+02  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000172  0.15991E+02  0.19053E+02  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000173  0.14844E+02  0.17414E+02  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000174  0.13697E+02  0.15776E+02  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000175  0.12550E+02  0.14138E+02  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000176  0.11403E+02  0.12499E+02  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000177  0.10256E+02  0.10861E+02  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000178  0.91084E+01  0.92227E+01  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000179  0.79612E+01  0.75844E+01  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000180  0.68141E+01  0.59461E+01  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000181  0.56669E+01  0.43078E+01  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000182  0.45198E+01  0.26695E+01  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000183  0.33726E+01  0.10312E+01  0.74685E+01  0.23500E+03  0.65000E+02  0.17300E+03
000184  0.21035E+02  0.27729E+02  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000185  0.19888E+02  0.26091E+02  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000186  0.18740E+02  0.24452E+02  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000187  0.17593E+02  0.22814E+02  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000188  0.16446E+02  0.21176E+02  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000189  0.15299E+02  0.19537E+02  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000190  0.14152E+02  0.17899E+02  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000191  0.13005E+02  0.16261E+02  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000192  0.11857E+02  0.14622E+02  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000193  0.10710E+02  0.12984E+02  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000194  0.95632E+01  0.11346E+02  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000195  0.84160E+01  0.97075E+01  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000196  0.72689E+01  0.80692E+01  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000197  0.61217E+01  0.64309E+01  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000198  0.49746E+01  0.47926E+01  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000199  0.38274E+01  0.31543E+01  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000200  0.26803E+01  0.15160E+01  0.56558E+01  0.23500E+03  0.65000E+02  0.17300E+03
000201  0.20342E+02  0.28214E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000202  0.19195E+02  0.26575E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000203  0.18048E+02  0.24937E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000204  0.16901E+02  0.23299E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000205  0.15754E+02  0.21660E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000206  0.14607E+02  0.20022E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000207  0.13459E+02  0.18384E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000208  0.12312E+02  0.16746E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000209  0.11165E+02  0.15107E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000210  0.10018E+02  0.13469E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000211  0.88708E+01  0.11831E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000212  0.77236E+01  0.10192E+02  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000213  0.65765E+01  0.85540E+01  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000214  0.54293E+01  0.69157E+01  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000215  0.42822E+01  0.52774E+01  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000216  0.31350E+01  0.36391E+01  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000217  0.19879E+01  0.20008E+01  0.38432E+01  0.23500E+03  0.65000E+02  0.17300E+03
000218  0.19650E+02  0.28698E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000219  0.18503E+02  0.27060E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000220  0.17356E+02  0.25422E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000221  0.16208E+02  0.23784E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000222  0.15061E+02  0.22145E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000223  0.13914E+02  0.20507E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000224  0.12767E+02  0.18869E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000225  0.11620E+02  0.17230E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
